family,genus,species,Long,Lat
Orchidaceae,Sobralia,Sobralia liliastrum,-41.683333,-12.683333
Orchidaceae,Stelis,Stelis parvula,-41.966667,-13.966667
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-39.7,-12.7
Orchidaceae,Catasetum,Catasetum luridum,-39.766667,-12.766667
Orchidaceae,Encyclia,Encyclia jenischiana,-39.7,-12.7
Orchidaceae,Vanilla,Vanilla palmarum,-39.766667,-12.766667
Orchidaceae,Encyclia,Encyclia jenischiana,-39.533333,-12.533333
Orchidaceae,Stelis,Stelis sclerophylla,-41.466667,-12.466667
Orchidaceae,Acianthera,Acianthera ochreata,-41.466667,-12.466667
Orchidaceae,Cattleya,Cattleya elongata,-41.433333,-12.433333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.416667,-12.416667
Orchidaceae,Acianthera,Acianthera prolifera,-41.45,-12.45
Orchidaceae,Acianthera,Acianthera ochreata,-41.45,-12.45
Orchidaceae,Cleistes,Cleistes exilis,-41.45,-12.45
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.833333,-13.833333
Orchidaceae,Cleistes,Cleistes exilis,-41.866667,-13.866667
Orchidaceae,Gomesa,Gomesa sincorana,-41.866667,-13.866667
Orchidaceae,Habenaria,Habenaria hamata,-41.883333,-13.883333
Orchidaceae,Epidendrum,Epidendrum martianum,-41.883333,-13.883333
Orchidaceae,Prosthechea,Prosthechea bulbosa,-41.883333,-13.883333
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.866667,-13.866667
Orchidaceae,NA,NA,-41.9,-13.9
Orchidaceae,Bifrenaria,Bifrenaria aureofulva,-41.95,-13.95
Orchidaceae,Cattleya,Cattleya elongata,-41.866667,-13.866667
Orchidaceae,Epidendrum,Epidendrum saxatile,-41.9,-13.9
Orchidaceae,Encyclia,Encyclia patens,-41.85,-13.85
Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,-41.85,-13.85
Orchidaceae,Cattleya,Cattleya luetzelburgii,-42.35,-13.35
Orchidaceae,Cyrtopodium,Cyrtopodium vernum,-42.333333,-13.333333
Orchidaceae,Trichocentrum,Trichocentrum cebolleta,-42.316667,-13.316667
Orchidaceae,Acianthera,Acianthera ochreata,-41.866667,-13.866667
Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,-41.916667,-13.916667
Orchidaceae,Vanilla,Vanilla phaeantha,-39.316667,-12.316667
Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,-41.85,-13.85
Orchidaceae,Cyrtopodium,Cyrtopodium punctatum,-41.816667,-13.816667
Orchidaceae,Encyclia,Encyclia oncidioides,-41.733333,-13.733333
Orchidaceae,Cyrtopodium,Cyrtopodium vernum,-41.883333,-13.883333
Orchidaceae,Rodriguezia,Rodriguezia obtusifolia,-41.716667,-13.716667
Orchidaceae,Acianthera,Acianthera saundersiana,-41.883333,-13.883333
Orchidaceae,Octomeria,Octomeria alexandri,-41.883333,-13.883333
Orchidaceae,Cattleya,Cattleya tenuis,-41.566667,-13.566667
Orchidaceae,Habenaria,Habenaria pratensis,-41.55,-13.55
Orchidaceae,Cleistes,Cleistes moritzii,-41.866667,-13.866667
Orchidaceae,Cyrtopodium,Cyrtopodium pallidum,-41.466667,-12.466667
Orchidaceae,Gomesa,Gomesa ramosa,-40.416667,-12.416667
Orchidaceae,Eltroplectris,Eltroplectris triloba,-39.533333,-12.533333
Orchidaceae,Campylocentrum,Campylocentrum robustum,-40.416667,-12.416667
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.376111,-12.382778
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.383333,-13.383333
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-41.383333,-13.383333
Orchidaceae,Vanilla,Vanilla palmarum,-41.311944,-13.306111
Orchidaceae,Habenaria,Habenaria trifida,-39.466667,-12.466667
Orchidaceae,Vanilla,Vanilla phaeantha,-39.805278,-12.803056
Orchidaceae,Habenaria,Habenaria rupicola,-39.466667,-12.466667
Orchidaceae,Catasetum,Catasetum luridum,-39.712222,-12.705
Orchidaceae,Vanilla,Vanilla phaeantha,-39.534722,-12.548889
Orchidaceae,Encyclia,Encyclia oncidioides,-39.683333,-12.683333
Orchidaceae,Acianthera,Acianthera ochreata,-41.133333,-11.133333
Orchidaceae,Cattleya,Cattleya elongata,-41.133333,-11.133333
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.133333,-11.133333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.133333,-11.133333
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-40,-11
Orchidaceae,Cyrtopodium,Cyrtopodium gigas,-39.6,-10.609722
Orchidaceae,Vanilla,Vanilla palmarum,-39.442778,-11.441944
Orchidaceae,Scaphyglottis,Scaphyglottis sickii,-39.466667,-12.466667
Orchidaceae,Leptotes,NA,-39.4725,-12.469722
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-38.483333,-9.483333
Orchidaceae,Vanilla,Vanilla palmarum,-38.716667,-9.716667
Orchidaceae,Encyclia,Encyclia oncidioides,-38.483333,-9.483333
Orchidaceae,Habenaria,Habenaria fluminensis,-41.466667,-12.466667
Orchidaceae,Habenaria,Habenaria repens,-41.466667,-12.466667
Orchidaceae,Stelis,Stelis aprica,-41.483333,-12.483333
Orchidaceae,Gomesa,Gomesa sincorana,-41.483333,-12.483333
Orchidaceae,Acianthera,Acianthera prolifera,-41.483333,-12.483333
Orchidaceae,Epistephium,Epistephium williamsii,-41.566667,-12.566667
Orchidaceae,Cyclopogon,Cyclopogon eldorado,-39.683333,-12.683333
Orchidaceae,Trichocentrum,Trichocentrum cebolleta,-39.683333,-12.683333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.3,-12.3
Orchidaceae,Vanilla,Vanilla palmarum,-42.2725,-13.840833
Orchidaceae,Vanilla,Vanilla phaeantha,-42.2725,-13.840833
Orchidaceae,Vanilla,Vanilla palmarum,-37.252778,-8.5325
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.946944,-13.524167
Orchidaceae,Epistephium,Epistephium williamsii,-41.946944,-13.524167
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.885556,-13.315833
Orchidaceae,Acianthera,Acianthera ochreata,-41.000444,-11.627805
Orchidaceae,Liparis,Liparis nervosa,-41.452694,-12.771161
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-36.962055,-8.434333
Orchidaceae,Vanilla,Vanilla columbiana,-36.962055,-8.434333
Orchidaceae,Vanilla,Vanilla palmarum,-38.597911,-7.749986
Orchidaceae,Habenaria,Habenaria trifida,-36.963533,-8.434161
Orchidaceae,Encyclia,Encyclia oncidioides,-38.055527,-7.822722
Orchidaceae,Epidendrum,Epidendrum saxatile,-40.367333,-10.670444
Orchidaceae,Vanilla,Vanilla palmarum,-39.888305,-10.639583
Orchidaceae,Catasetum,Catasetum barbatum,-37.322122,-8.548527
Orchidaceae,Gomesa,Gomesa barbata,-39.338722,-10.429
Orchidaceae,Habenaria,NA,-39.24275,-8.6355
Orchidaceae,NA,NA,-37.226916,-8.552027
Orchidaceae,Eulophia,Eulophia maculata,-37.226583,-8.530527
Orchidaceae,Acianthera,Acianthera ochreata,-40.367333,-10.670444
Orchidaceae,Trichocentrum,Trichocentrum cepula,-37.374777,-8.080972
Orchidaceae,Catasetum,Catasetum purum,-37.252222,-8.532722
Orchidaceae,Catasetum,Catasetum purum,-37.864869,-8.782886
Orchidaceae,Eulophia,Eulophia maculata,-37.245333,-8.53175
Orchidaceae,Catasetum,Catasetum purum,-37.250055,-8.533055
Orchidaceae,Catasetum,Catasetum purum,-37.248805,-8.533083
Orchidaceae,Acianthera,Acianthera ochreata,-37.236638,-8.588916
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-37.236444,-8.588388
Orchidaceae,Encyclia,Encyclia oncidioides,-37.236638,-8.588916
Orchidaceae,Catasetum,Catasetum barbatum,-39.305805,-8.222222
Orchidaceae,Epidendrum,Epidendrum ibaguense,-36.384944,-8.24075
Orchidaceae,Epidendrum,Epidendrum secundum,-36.386638,-8.241944
Orchidaceae,Brassavola,Brassavola tuberculata,-36.384944,-8.24075
Orchidaceae,Rodriguezia,Rodriguezia bahiensis,-36.024055,-7.904972
Orchidaceae,Catasetum,Catasetum purum,-37.248222,-8.532222
Orchidaceae,Epidendrum,NA,-40.205583,-10.370638
Orchidaceae,Epidendrum,NA,-40.367333,-10.670444
Orchidaceae,Aspidogyne,NA,-38.786122,-4.519572
Orchidaceae,Eulophia,Eulophia maculata,-39.322333,-7.3655
Orchidaceae,Acianthera,Acianthera ochreata,-40.223944,-10.354222
Orchidaceae,Eulophia,Eulophia maculata,-38.134583,-9.081672
Orchidaceae,Cattleya,Cattleya elongata,-41.334138,-12.97475
Orchidaceae,Acianthera,Acianthera ochreata,-38.555527,-7.822722
Orchidaceae,Sacoila,Sacoila lanceolata,-37.756836,-8.30093
Orchidaceae,Vanilla,Vanilla palmarum,-38.126388,-9.071888
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-38.126388,-9.071888
Orchidaceae,Prescottia,NA,-39.337361,-10.440083
Orchidaceae,Acianthera,Acianthera ochreata,-39.33975,-10.437638
Orchidaceae,Encyclia,NA,-38.055527,-7.822722
Orchidaceae,Gomesa,Gomesa barbata,-38.111861,-7.845027
Orchidaceae,Pleurothallis,NA,-40.366194,-10.666305
Orchidaceae,Sobralia,Sobralia decora,-40.366194,-10.666305
Orchidaceae,Habenaria,Habenaria glaucophylla,-38.027566,-8.65175
Orchidaceae,Campylocentrum,NA,-38.027566,-8.65175
Orchidaceae,Brassavola,NA,-37.349361,-7.975805
Orchidaceae,Epidendrum,Epidendrum tridactylum,-38.027566,-8.65175
Orchidaceae,Cyrtopodium,NA,-37.349361,-7.975805
Orchidaceae,Prescottia,NA,-38.064666,-7.823277
Orchidaceae,Eulophia,Eulophia maculata,-38.111861,-7.845027
Orchidaceae,Prescottia,NA,-38.105638,-7.84775
Orchidaceae,Acianthera,Acianthera ochreata,-38.064666,-7.823277
Orchidaceae,Habenaria,Habenaria hamata,-38.065005,-7.823363
Orchidaceae,Acianthera,Acianthera ochreata,-38.055527,-7.822722
Orchidaceae,Habenaria,Habenaria repens,-39.454277,-8.544944
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-40.502861,-11.332305
Orchidaceae,Epidendrum,NA,-40.502861,-11.332305
Orchidaceae,Sobralia,Sobralia decora,-40.502861,-11.332305
Orchidaceae,Vanilla,Vanilla palmarum,-38.126166,-9.072222
Orchidaceae,Eulophia,Eulophia maculata,-38.134583,-9.081722
Orchidaceae,Acianthera,Acianthera ochreata,-41.207416,-11.590722
Orchidaceae,Catasetum,NA,-40.169186,-10.352519
Orchidaceae,Vanilla,Vanilla palmarum,-40.169186,-10.352519
Orchidaceae,Catasetum,Catasetum purum,-41.280861,-10.514194
Orchidaceae,Vanilla,Vanilla palmarum,-41.280861,-10.514194
Orchidaceae,Stelis,Stelis montserratii,-36.785,-9.001666
Orchidaceae,Eulophia,Eulophia maculata,-36.738761,-8.990991
Orchidaceae,Habenaria,Habenaria petalodes,-36.785,-9.001666
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-36.785,-9.001666
Orchidaceae,Catasetum,Catasetum purum,-40.128888,-10.229444
Orchidaceae,Cyrtopodium,NA,-40.128888,-10.229444
Orchidaceae,Sacoila,Sacoila lanceolata,-36.024194,-7.905277
Orchidaceae,Acianthera,Acianthera ochreata,-36.408333,-8.191666
Orchidaceae,Brassavola,Brassavola tuberculata,-35.755777,-8.328972
Orchidaceae,Epidendrum,Epidendrum ramosum,-36.792666,-9.022388
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-36.787083,-9.009944
Orchidaceae,Stelis,Stelis montserratii,-36.782666,-9.005361
Orchidaceae,Habenaria,Habenaria hamata,-38.056055,-7.822833
Orchidaceae,Habenaria,Habenaria glaucophylla,-38.025527,-8.655055
Orchidaceae,Prescottia,Prescottia plantaginifolia,-38.056055,-7.822833
Orchidaceae,Catasetum,Catasetum labiatum,-40.129,-10.229666
Orchidaceae,Cyrtopodium,Cyrtopodium saintlegerianum,-40.154055,-10.246916
Orchidaceae,Vanilla,Vanilla palmarum,-40.046277,-11.596775
Orchidaceae,Catasetum,NA,-40.046277,-11.596775
Orchidaceae,Encyclia,Encyclia alboxanthina,-40.249972,-10.257527
Orchidaceae,Vanilla,Vanilla palmarum,-40.129,-10.229666
Orchidaceae,Epidendrum,Epidendrum avicula,-40.344119,-10.717111
Orchidaceae,Prescottia,NA,-40.344119,-10.717111
Orchidaceae,Epidendrum,Epidendrum saxatile,-40.344119,-10.717111
Orchidaceae,Oncidium,NA,-40.344119,-10.717111
Orchidaceae,Oncidium,NA,-40.112333,-10.47528
Orchidaceae,Eulophia,Eulophia maculata,-40.998472,-11.622277
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.097944,-11.583222
Orchidaceae,Epidendrum,Epidendrum saxatile,-41.000833,-11.6175
Orchidaceae,Acianthera,Acianthera ochreata,-41.207777,-11.591111
Orchidaceae,Sacoila,Sacoila lanceolata,-40.938138,-8.4775
Orchidaceae,Sacoila,Sacoila lanceolata,-40.938138,-8.477444
Orchidaceae,Encyclia,Encyclia dichroma,-39.854167,-12.869722
Orchidaceae,Stelis,Stelis sclerophylla,-40.516667,-11.333333
Orchidaceae,Habenaria,NA,-40.530278,-11.386389
Orchidaceae,Habenaria,Habenaria mystacina,-41.375278,-13.077222
Orchidaceae,Encyclia,Encyclia jenischiana,-39.8525,-12.871389
Orchidaceae,Eurystyles,Eurystyles actinosophila,-40.536667,-12.412222
Orchidaceae,Gomesa,Gomesa flexuosa,-40.536667,-12.412222
Orchidaceae,Scaphyglottis,NA,-40.536667,-12.412222
Orchidaceae,Pogoniopsis,Pogoniopsis schenckii,-40.537222,-12.417222
Orchidaceae,Gomesa,Gomesa flexuosa,-40.534722,-12.4075
Orchidaceae,Stelis,Stelis deregularis,-40.536667,-12.412222
Orchidaceae,Comparettia,Comparettia coccinea,-40.536667,-12.412222
Orchidaceae,Sobralia,Sobralia sessilis,-40.536667,-12.412222
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.8,-13.316667
Orchidaceae,Epidendrum,NA,-38.513056,-9.552222
Orchidaceae,NA,NA,-41.2,-11.583333
Orchidaceae,Sobralia,NA,-40.481944,-11.206667
Orchidaceae,Epidendrum,NA,-41.95,-13.533333
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.933333,-13.533333
Orchidaceae,NA,NA,-41.966667,-13.516667
Orchidaceae,Stelis,Stelis montserratii,-41.95,-13.533333
Orchidaceae,Epidendrum,Epidendrum secundum,-41.983333,-13.5
Orchidaceae,Cyrtopodium,NA,-41.9,-13.533333
Orchidaceae,Bifrenaria,NA,-41.95,-13.533333
Orchidaceae,Stenorrhynchos,NA,-41.966667,-13.516667
Orchidaceae,Stelis,NA,-41.966667,-13.516667
Orchidaceae,Pleurothallis,NA,-39.565278,-12.391667
Orchidaceae,Catasetum,Catasetum luridum,-39.332222,-9.723056
Orchidaceae,Sobralia,Sobralia sessilis,-40.407778,-10.943333
Orchidaceae,Isochilus,Isochilus linearis,-41.349444,-12.783056
Orchidaceae,Habenaria,Habenaria josephensis,-41.191944,-11.584167
Orchidaceae,Habenaria,NA,-41.168333,-12.0325
Orchidaceae,Cattleya,Cattleya pfisteri,-41.481389,-12.769444
Orchidaceae,Acianthera,Acianthera ochreata,-40.513889,-11.193056
Orchidaceae,Epidendrum,Epidendrum secundum,-41,-11.616667
Orchidaceae,Cattleya,Cattleya elongata,-41,-11.616667
Orchidaceae,Acianthera,Acianthera ochreata,-41,-11.616667
Orchidaceae,Cleistes,Cleistes exilis,-41.433333,-12.466667
Orchidaceae,Cleistes,Cleistes rosea,-41.433333,-12.466667
Orchidaceae,Encyclia,NA,-41.433333,-12.45
Orchidaceae,Cattleya,Cattleya amethystoglossa,-40.183333,-13.933333
Orchidaceae,Cattleya,Cattleya elongata,-41.433333,-12.45
Orchidaceae,Trichocentrum,Trichocentrum cepula,-40.333333,-13.816667
Orchidaceae,Campylocentrum,NA,-40.333333,-13.8
Orchidaceae,Notylia,NA,-40.333333,-13.8
Orchidaceae,Cattleya,Cattleya elongata,-41.116667,-11.9
Orchidaceae,Epistephium,Epistephium williamsii,-41.116667,-11.9
Orchidaceae,Campylocentrum,NA,-40.183333,-13.933333
Orchidaceae,Gomesa,Gomesa flexuosa,-40.183333,-13.933333
Orchidaceae,Dichaea,Dichaea panamensis,-40.183333,-13.933333
Orchidaceae,Zygostates,Zygostates cornuta,-40.183333,-13.933333
Orchidaceae,Stelis,NA,-40.183333,-13.933333
Orchidaceae,Encyclia,Encyclia oncidioides,-41.797778,-13.604444
Orchidaceae,Acianthera,Acianthera ochreata,-41.318889,-12.965833
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.318889,-12.965833
Orchidaceae,Cleistes,Cleistes exilis,-41.95,-13.516667
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.896944,-13.388889
Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,-41.886389,-13.060556
Orchidaceae,Epidendrum,Epidendrum warrasii,-41.886389,-13.060556
Orchidaceae,Acianthera,Acianthera ochreata,-41.35,-12.983333
Orchidaceae,Epistephium,Epistephium williamsii,-41.35,-12.983333
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.35,-12.983333
Orchidaceae,Acianthera,Acianthera ochreata,-41.206667,-11.590833
Orchidaceae,Habenaria,Habenaria repens,-41.016389,-11.681667
Orchidaceae,Acianthera,Acianthera ochreata,-41.454167,-12.466944
Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,-41.45,-12.456667
Orchidaceae,Acianthera,Acianthera ochreata,-41.421389,-12.465
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.440278,-12.459722
Orchidaceae,Habenaria,Habenaria bractescens,-41.833333,-13.608889
Orchidaceae,Cattleya,Cattleya elongata,-41.95,-13.516667
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.95,-13.516667
Orchidaceae,Gomesa,Gomesa warmingii,-41.95,-13.516667
Orchidaceae,Acianthera,NA,-41.95,-13.516667
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.440278,-12.459722
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.418611,-12.450833
Orchidaceae,Acianthera,Acianthera ochreata,-41.471111,-12.456389
Orchidaceae,Epidendrum,Epidendrum secundum,-41.441389,-12.464444
Orchidaceae,Epidendrum,Epidendrum secundum,-41.471389,-12.458611
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.471389,-12.458611
Orchidaceae,Cattleya,Cattleya elongata,-41.471389,-12.691111
Orchidaceae,Acianthera,Acianthera prolifera,-41.470833,-12.455556
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.446667,-12.463889
Orchidaceae,Acianthera,NA,-41.95,-13.533333
Orchidaceae,Acianthera,NA,-42,-13.516667
Orchidaceae,Pelexia,Pelexia orthosepala,-41.966667,-13.533333
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.883333,-13.3
Orchidaceae,Acianthera,NA,-41.966667,-13.516667
Orchidaceae,Gomesa,Gomesa sincorana,-41.883333,-13.3
Orchidaceae,Cyrtopodium,Cyrtopodium blanchetii,-41.9,-13.533333
Orchidaceae,Epidendrum,Epidendrum secundum,-41.883333,-13.3
Orchidaceae,Zygopetalum,Zygopetalum sellowii,-41.883333,-13.3
Orchidaceae,Habenaria,Habenaria repens,-41.883333,-13.533333
Orchidaceae,Epistephium,Epistephium williamsii,-41.933333,-13.533333
Orchidaceae,Epidendrum,Epidendrum secundum,-41.933333,-13.533333
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.883333,-13.3
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.983333,-13.5
Orchidaceae,Barbosella,Barbosella crassifolia,-41.933333,-13.533333
Orchidaceae,Epidendrum,Epidendrum dendrobioides,-41.883333,-13.533333
Orchidaceae,Cattleya,Cattleya pfisteri,-41.454722,-12.600278
Orchidaceae,Cyclopogon,Cyclopogon elatus,-39.683333,-12.2
Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,-41.466667,-12.45
Orchidaceae,Acianthera,Acianthera ochreata,-41.383333,-12.566667
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.433333,-12.466667
Orchidaceae,Stelis,Stelis montserratii,-41.2,-11.583333
Orchidaceae,Habenaria,Habenaria warmingii,-41.483333,-12.6
Orchidaceae,Habenaria,Habenaria repens,-41.483333,-12.6
Orchidaceae,Habenaria,Habenaria josephensis,-41.2,-11.583333
Orchidaceae,Habenaria,Habenaria repens,-41.466667,-12.45
Orchidaceae,Octomeria,Octomeria crassifolia,-41.2,-11.583333
Orchidaceae,Pelexia,Pelexia viridis,-41.45,-12.5
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.333333,-12.533333
Orchidaceae,Cattleya,Cattleya elongata,-41.333333,-12.533333
Orchidaceae,Epidendrum,Epidendrum secundum,-41.45,-13.583333
Orchidaceae,Habenaria,Habenaria nuda,-41.45,-13.583333
Orchidaceae,Epidendrum,Epidendrum martianum,-41.45,-13.583333
Orchidaceae,Octomeria,NA,-41.416667,-13.016667
Orchidaceae,Gomesa,Gomesa sincorana,-41.45,-13.583333
Orchidaceae,Dichaea,Dichaea panamensis,-41.45,-13.583333
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.266667,-13.7
Orchidaceae,Habenaria,Habenaria warmingii,-41.95,-13.55
Orchidaceae,Habenaria,Habenaria nuda,-41.95,-13.55
Orchidaceae,Cleistes,Cleistes rosea,-41.316667,-12.866667
Orchidaceae,Habenaria,Habenaria bractescens,-41.833333,-13.6
Orchidaceae,Bulbophyllum,Bulbophyllum involutum,-41.883333,-13.55
Orchidaceae,Habenaria,Habenaria gourlieana,-41.95,-13.55
Orchidaceae,Habenaria,Habenaria pratensis,-41.883333,-13.55
Orchidaceae,Habenaria,Habenaria entomantha,-41.95,-13.55
Orchidaceae,Cyrtopodium,Cyrtopodium brandonianum,-41.3,-13.583333
Orchidaceae,Cleistes,Cleistes rosea,-41.916667,-13.533333
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-40.25,-10.3
Orchidaceae,Gomesa,Gomesa ramosa,-41.4,-13
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.766667,-13.533333
Orchidaceae,Encyclia,Encyclia advena,-41.35,-13.016667
Orchidaceae,Gomesa,Gomesa sincorana,-41.333333,-13.666667
Orchidaceae,Epidendrum,Epidendrum saxatile,-40.25,-10.3
Orchidaceae,Maxillaria,Maxillaria imbricata,-38.714917,-3.907944
Orchidaceae,Pleurothallis,Pleurothallis ruscifolia,-38.714917,-3.907944
Orchidaceae,Polystachya,Polystachya concreta,-38.723556,-3.900528
Orchidaceae,Elleanthus,Elleanthus brasiliensis,-38.723333,-3.90475
Orchidaceae,Stelis,NA,-38.714917,-3.907944
Orchidaceae,Cattleya,Cattleya labiata,-38.815111,-3.895611
Orchidaceae,Jacquiniella,Jacquiniella globosa,-38.7,-3.894444
Orchidaceae,Epidendrum,Epidendrum rigidum,-38.725222,-3.913333
Orchidaceae,Scaphyglottis,Scaphyglottis prolifera,-38.815111,-3.895611
Orchidaceae,Epidendrum,Epidendrum rigidum,-38.815111,-3.895611
Orchidaceae,Trichocentrum,Trichocentrum fuscum,-38.815111,-3.895611
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.723472,-3.904333
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.721528,-3.910639
Orchidaceae,Cattleya,Cattleya labiata,-38.725222,-3.913333
Orchidaceae,Jacquiniella,Jacquiniella globosa,-38.722417,-3.909722
Orchidaceae,Epidendrum,Epidendrum anatipedium,-38.715639,-3.894556
Orchidaceae,Sarcoglottis,Sarcoglottis grandiflora,-38.815111,-3.895611
Orchidaceae,Epidendrum,Epidendrum ciliare,-38.815111,-3.895611
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.723556,-3.900528
Orchidaceae,Jacquiniella,Jacquiniella globosa,-38.714917,-3.907944
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.722417,-3.909722
Orchidaceae,Stelis,NA,-38.721528,-3.910639
Orchidaceae,Maxillaria,Maxillaria imbricata,-38.721528,-3.910639
Orchidaceae,Acianthera,Acianthera saundersiana,-38.970583,-4.20675
Orchidaceae,Cattleya,Cattleya labiata,-38.919556,-4.298417
Orchidaceae,Epidendrum,Epidendrum anatipedium,-38.970583,-4.20675
Orchidaceae,Sarcoglottis,Sarcoglottis grandiflora,-38.916528,-4.235528
Orchidaceae,Epidendrum,NA,-38.970583,-4.20675
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.970583,-4.20675
Orchidaceae,Prescottia,Prescottia stachyodes,-38.970583,-4.20675
Orchidaceae,Jacquiniella,Jacquiniella globosa,-38.970583,-4.20675
Orchidaceae,Ornithocephalus,Ornithocephalus cujeticola,-38.903639,-4.271056
Orchidaceae,Gomesa,Gomesa barbata,-39.010556,-4.285278
Orchidaceae,Gomesa,Gomesa barbata,-38.919556,-4.298417
Orchidaceae,Epidendrum,Epidendrum anatipedium,-38.96875,-4.206583
Orchidaceae,Maxillaria,Maxillaria imbricata,-38.96875,-4.206583
Orchidaceae,Epidendrum,Epidendrum patens,-38.909306,-4.268472
Orchidaceae,Epidendrum,Epidendrum armeniacum,-38.974361,-4.209472
Orchidaceae,Epidendrum,Epidendrum ramosum,-38.96875,-4.206583
